# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
85 0 297.797798 0.000000 0.62425090129572069 0.049147785255251333
85 1 297.797798 22.500000 0.62425090129572069 0.049147785255251333
85 2 297.797798 45.000000 0.62425090129572069 0.049147785255251333
85 3 297.797798 67.500000 0.62425090129572069 0.049147785255251333
86 0 301.301301 0.000000 0.62593870149217945 0.049347267066328915
86 1 301.301301 22.500000 0.62593870149217945 0.049347267066328915
86 2 301.301301 45.000000 0.62593870149217945 0.049347267066328915
86 3 301.301301 67.500000 0.62593870149217945 0.049347267066328915
87 0 304.804805 0.000000 0.62752576131093274 0.049716870708642634
87 1 304.804805 22.500000 0.62752576131093274 0.049716870708642634
87 2 304.804805 45.000000 0.62752576131093274 0.049716870708642634
87 3 304.804805 67.500000 0.62752576131093274 0.049716870708642634
88 0 308.308308 0.000000 0.62873796787070468 0.050193428841782871
88 1 308.308308 22.500000 0.62873796787070468 0.050193428841782871
88 2 308.308308 45.000000 0.62873796787070468 0.050193428841782871
88 3 308.308308 67.500000 0.62873796787070468 0.050193428841782871
89 0 311.811812 0.000000 0.62936451927616111 0.05069519686017631
89 1 311.811812 22.500000 0.62936451927616111 0.05069519686017631
89 2 311.811812 45.000000 0.62936451927616111 0.05069519686017631
89 3 311.811812 67.500000 0.62936451927616111 0.05069519686017631
90 0 315.315315 0.000000 0.62929500231473601 0.051135870091127238
90 1 315.315315 22.500000 0.62929500231473601 0.051135870091127238
90 2 315.315315 45.000000 0.62929500231473601 0.051135870091127238
90 3 315.315315 67.500000 0.62929500231473601 0.051135870091127238
91 0 318.818819 0.000000 0.62853925220172646 0.051439423495831645
91 1 318.818819 22.500000 0.62853925220172646 0.051439423495831645
91 2 318.818819 45.000000 0.62853925220172646 0.051439423495831645
91 3 318.818819 67.500000 0.62853925220172646 0.051439423495831645
92 0 322.322322 0.000000 0.62722615344467425 0.051553223077932232
92 1 322.322322 22.500000 0.62722615344467425 0.051553223077932232
92 2 322.322322 45.000000 0.62722615344467425 0.051553223077932232
92 3 322.322322 67.500000 0.62722615344467425 0.051553223077932232
93 0 325.825826 0.000000 0.62558141842304582 0.05145714855305851
93 1 325.825826 22.500000 0.62558141842304582 0.05145714855305851
93 2 325.825826 45.000000 0.62558141842304582 0.05145714855305851
93 3 325.825826 67.500000 0.62558141842304582 0.05145714855305851
94 0 329.329329 0.000000 0.62388833768506768 0.051167146756567354
94 1 329.329329 22.500000 0.62388833768506768 0.051167146756567354
94 2 329.329329 45.000000 0.62388833768506768 0.051167146756567354
94 3 329.329329 67.500000 0.62388833768506768 0.051167146756567354
95 0 332.832833 0.000000 0.62243863000285748 0.05073258890753006
95 1 332.832833 22.500000 0.62243863000285748 0.05073258890753006
95 2 332.832833 45.000000 0.62243863000285748 0.05073258890753006
95 3 332.832833 67.500000 0.62243863000285748 0.05073258890753006
96 0 336.336336 0.000000 0.62148216254061051 0.050227868963847469
96 1 336.336336 22.500000 0.62148216254061051 0.050227868963847469
96 2 336.336336 45.000000 0.62148216254061051 0.050227868963847469
96 3 336.336336 67.500000 0.62148216254061051 0.050227868963847469
