# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
46 0 161.161161 0.000000 0.62933727338060197 0.070603364274143723
46 1 161.161161 22.500000 0.62933727338060197 0.070603364274143723
46 2 161.161161 45.000000 0.62933727338060197 0.070603364274143723
46 3 161.161161 67.500000 0.62933727338060197 0.070603364274143723
47 0 164.664665 0.000000 0.62832616953946041 0.071188636853057166
47 1 164.664665 22.500000 0.62832616953946041 0.071188636853057166
47 2 164.664665 45.000000 0.62832616953946041 0.071188636853057166
47 3 164.664665 67.500000 0.62832616953946041 0.071188636853057166
48 0 168.168168 0.000000 0.62679589976239747 0.071505721776154704
48 1 168.168168 22.500000 0.62679589976239747 0.071505721776154704
48 2 168.168168 45.000000 0.62679589976239747 0.071505721776154704
48 3 168.168168 67.500000 0.62679589976239747 0.071505721776154704
49 0 171.671672 0.000000 0.62500969836447462 0.071499634603188131
49 1 171.671672 22.500000 0.62500969836447462 0.071499634603188131
49 2 171.671672 45.000000 0.62500969836447462 0.071499634603188131
49 3 171.671672 67.500000 0.62500969836447462 0.071499634603188131
50 0 175.175175 0.000000 0.62327490942493979 0.071170915233206511
50 1 175.175175 22.500000 0.62327490942493979 0.071170915233206511
50 2 175.175175 45.000000 0.62327490942493979 0.071170915233206511
50 3 175.175175 67.500000 0.62327490942493979 0.071170915233206511
51 0 178.678679 0.000000 0.62188999973433068 0.070575622177191724
51 1 178.678679 22.500000 0.62188999973433068 0.070575622177191724
51 2 178.678679 45.000000 0.62188999973433068 0.070575622177191724
51 3 178.678679 67.500000 0.62188999973433068 0.070575622177191724
52 0 182.182182 0.000000 0.62109339838857558 0.069815775779733774
52 1 182.182182 22.500000 0.62109339838857558 0.069815775779733774
52 2 182.182182 45.000000 0.62109339838857558 0.069815775779733774
52 3 182.182182 67.500000 0.62109339838857558 0.069815775779733774
